track_id,cluster_PCA,cluster_MCA,cluster_CATPCA,cluster_UMAP
6kMcjDHUma7zJ5KQhRuIsp,3,2,1,0
0s6nbqPiMGJIXQRTi6i1UI,0,0,2,0
2C2OPc1NvX9vqRN0mlTWpu,0,0,2,0
0GdmMZKnhohyObB68eHTzv,0,0,2,0
7KrnK6HIbnwree958kKLQ1,2,1,4,3
1oAM55oTaAwYWxH2jNISgy,0,0,2,1
03rzWgbM85fmkOsxb9KRai,1,2,3,1
2hAoZ8jEe8UNWZL2iaVgc1,0,0,3,1
439rignaksYfsqi7V8YOld,0,0,2,3
0ygeqZElN0Wcl0mFfUscDn,2,1,4,3
2buplUc5yNdzHAtMnkcZo2,1,0,3,1
1sTGtKqzdOjUJ8t8JAhPpM,2,1,4,3
2m4w8OlpKxdyepb1SWgZcE,0,0,2,0
0Tkrl3uNEkHUFaEozHazxf,0,0,2,0
5xjaYugere2m4mk4cwlckj,1,0,3,3
7L7bzcRyWlx9LbGMfjlZW0,0,0,2,1
4Za51JkRUyhCEiIc4ojbSv,0,0,2,1
2b9sTGqIWVTFVu7AUMQn7h,0,0,2,1
2IzpZhU5sGbqSX3OCITT9b,0,0,2,1
0VkUHuopg23Nv0HNVSF6ws,2,1,4,3
2CD1dVhWq229x7FJJFnese,3,1,1,3
714aniKGPlybMjWeEoVeNY,1,0,3,3
54RJfMcbBbNoc0s1bDCXNT,0,0,2,1
4FRmTMCMBuPg7sa7mRMrtR,1,3,3,3
63n6yuj06foKnR4vnwkllE,2,1,4,1
648fAn5N0u7NuCK5AjL2aO,3,2,1,0
1lQL15Q6gXgi3X4SHRsOWd,3,1,1,0
26X6cHqqfUz9i9YKkZO8Dq,3,0,1,3
0yuaSf6QwsJvWJzsHn386o,3,2,2,0
2TOw9ItbEwPIumscqbVEkg,2,1,4,1
2mWTCcT2jegYAl2t6QB1am,0,0,2,0
0ejkH1rRBWfVWw52wNt6qq,2,1,4,3
5xoM4IhhyAgn0gdQ5BMW4Q,2,1,4,3
7LNdvaauHad6Qiqexxgqdt,1,2,3,3
2zX2Cow4GJGXzL3URCCQDM,3,2,1,1
1Tb0aKXZ61yaca2JLBSDnP,2,1,4,2
3frnCVXTeupKdUUJtniIzt,3,0,3,3
3p2qNsBNwYt60BT5nqlkCv,0,0,2,3
4VgM8bWHJVdsUfS416FJ2L,3,2,1,0
3O3HHDnbE2Zow2oScWPheD,1,3,0,1
4VE4SfF75hA6u0hMnaEQqg,3,2,1,0
2GSOpyN4SFXX4Z6Pek3TeK,0,0,2,1
6csdf0ta8g9IRbJwO4CBDb,2,1,4,3
1zLpVMt6aGLK1vMF36nnSv,2,1,1,3
6Ojs2aTZv7yeHkZKJQx8UV,3,1,1,0
6yUH4ZwfSvvDXfLKNtvQAS,0,0,2,0
0I4NJWRvUrDqSNlH9DuaET,0,0,2,3
2WeH8E3AcxhxJ6JzVfAPNm,1,1,3,3
0hjAMjQvYeC6RHmrCEy9z5,1,0,3,1
09AbeKK96E8eA2m8IITFHP,0,0,2,0
5yv49JMcMFvKUhWsplqCSc,1,0,3,3
2bniagIrUDKNmMs8nDpUac,1,2,3,3
0oflSwTGDt8WWRdAyrZq9J,2,1,4,3
2qc8gnZD171s1fNM65hNmC,2,1,4,1
4VX39ulMXYlgBivW2UHdze,0,0,2,1
3O7AEx7Juf5Wy5QgldZB7L,0,0,2,0
0sCCTBjVWwn7YfNarCD2tN,0,0,2,1
1uFnsHiYtvBFnwKDggQoAk,1,3,3,3
2zMFWinkVpu2dlm4QMR4Oq,0,0,2,0
7Ltbq7TM7kIH8cWWAtXyqD,3,0,3,3
1nHKCK3qrZ73dvqVAdkZ7A,0,0,2,1
1yPAReA5wPbjCkPjRhcelH,0,0,2,0
44Wxh9IQnoVNg5nvy9f1Zn,1,3,3,1
7v8IPCKAG5dOSKbwWR2dBT,2,1,4,3
09zlzHED0qZU1gs1aaNHp1,1,3,0,0
1ayHC1qJnetjPb9gftxW8r,1,2,3,3
040u0OC4e1G2HjzZmzRZlA,0,0,2,1
2haLS23gcVIqweqBtW8AUj,3,2,1,3
2HUhQF5Oq62cg5WjUiDGdt,2,1,4,1
1qu73VjSTHJOp9ykWrUCc5,0,0,2,1
1HW8530N82xyALSo5SZQfp,0,0,2,1
3D8qKdg4XDAG7vqAQDHJm4,1,3,3,1
6jVEABkw2c3tO40bfU7yw4,3,2,1,1
0Tie7NxHGeejv3jyWQXiqV,1,0,3,1
5kCJ8DGAR3Pf3qdsir9dPc,1,0,3,1
1p3YoNTUfE13h4eFDHmmSa,1,0,3,3
2orBIvGWHrvDsP1s2w2GLi,0,0,2,0
5O3FiMBxo5d1KBWwQ8mnbr,0,0,2,1
0HICO25TY4i3cd12kQJFHl,1,0,3,3
7M91qVKpNjzRc4nfCZVCTd,1,0,3,1
5yc6urWlvgTjdrDy46rXH2,3,1,3,1
6dPQUJjoRrz0GdSyKdjR94,3,0,3,1
70iXn96LKjCKOzFIoGGdTi,2,1,4,1
70ks0cpMRoHNJshUWB8hxJ,3,2,1,1
2oCusQ6d9QgCrYsoaHLZoF,1,2,1,3
0OD2HhIo0Kl5jUfodiqT7Y,2,1,4,1
2raF2G1hoJbJuvXHZPQbzf,1,0,3,1
5z1Fr0zoyM2ySb2pgTa6Wt,0,0,2,0
6H6FA5pRMYUOOOpU5snhbu,2,1,3,3
5X6ng9tpM3U2VWccbdZWld,2,1,4,1
43u7GAUm1d6P1byviQdwxs,0,0,2,0
251qnwDSLQzzOYt0Hiu7JL,1,3,3,3
7vYTDVIQfFagqYytqaOyTO,1,3,3,1
1Af4A0hTQtbMb4lY0b37Q5,3,0,1,3
2eccuDbQW0FP0xQGgAcIPK,3,1,3,1
1uIIvQCFSHZjDIYkfw1IX6,3,1,1,1
0zqitdzaPgQbxKXhkrU0yo,1,0,3,3
1hFBy9pnZqKnWBezB5cB0Q,3,2,1,3
0hXZUhr7FrKaDHVIokMZfH,0,0,3,1
6OGXkduVQp21UaVo1277J1,0,0,0,0
5k6pwjtNfGIFoA432oys0o,2,1,4,3
3WQBexkFPRa1u1k0b9F3nu,1,0,3,3
4WyABmk02sDxQrDZfgHu08,1,0,3,1
28hyx9w8gWqRomyF4M0gY4,1,0,3,3
22f03jCe16N1rYJzO9RqWl,0,0,3,3
6HYB2ioC71XqQDKzuTsU36,3,1,1,1
2g8Q9yXcljFAU6oPZYZjgc,0,0,2,3
6B2KMsgAQCKREIZhq9IUOR,1,3,3,1
67PY8HBV98iVLodNXhBk8V,3,1,1,3
52VyHnnYsCZW7qi0zTsRP8,3,1,1,1
7zh0hnvTgbmlMdmmkbRSrQ,1,3,3,0
3zdrVlAy42Bza076mdzr4c,3,2,1,1
6Wc9IMXIkxJgpoFNYzrcIC,2,1,4,3
2LMsXKweB0dbImP15f25xw,0,0,2,0
272fflzqIAaA88P0D88kSV,3,1,1,3
5h7xj5IGcwANXUM5uozCLR,1,3,3,1
1FsdRJ18d03VsZ2L0QtCi4,0,2,2,1
6mmppQqel7fZj5gnOss6uI,2,1,4,3
5lv8FjabZC7IgQs243xY8z,1,0,3,1
6KQIqbhpZ1hHjLWlF1DJE7,1,0,3,3
169Po4HqGOgSz4XUiBDqvs,0,0,2,1
0qAXmTUtBaQsdfUGvT4bIy,0,0,2,1
6KGWSX5UCnNsbN99b7sR7P,0,2,2,0
5ujaK9hLZsIwMRBYbG2y7V,0,0,2,0
7CqbL945q8todOONP78ZFg,3,2,1,1
0kKhWJTova0J6QcLN3wcT3,0,0,2,3
2ZQSst79QtHWIMNEXXcQbU,0,2,2,0
7CwXcW0wJoMdk1UVSggdkC,0,0,2,0
3yp8nLWPG2Nc6zF7Sw9nU6,0,0,2,1
7zRip1Ey8ilxIT5aK0qSxg,0,0,2,1
16LAkUOZbmqdHgicUsHY1S,1,2,0,0
7CwPfkFGmNB7gFxY9NVx97,2,1,4,3
2SLCOt7CFuD4BpiIWj9Mce,1,0,3,1
1vsSM2xraBTMiJjrcAWKyg,2,1,4,3
1csCVXWrL0aJgIZupMOIMV,3,2,1,1
6K547btWXIAVGilXWxHVbq,3,1,1,3
0MhPZtTfHIsEMB4tU6Y55E,0,0,2,1
6ajClA3bgJA502tBL3HeBE,0,0,2,0
1g7gghb3Ep48Uyhso3m6gf,2,1,4,3
0lYsyxj8pDhOHzaJyu7f2E,3,0,2,3
7k5yN2dyZPwv2NFCNjXu1Y,1,3,3,1
1PL2dr1qsLGSUDc5B9OBmq,0,0,2,1
4JVcs7AUaMK1X8aHFpYgNY,2,1,4,1
4kk3Y5mlIGIX8sQBLEUyxn,0,0,3,1
2APGqw3QMwBo1P2Pd29ZTd,1,1,3,1
1JBZECDbuYbhvowUfxzoWd,0,0,2,1
1JCWaGEqGYMqIpqQjjpUpV,2,1,4,1
7DBHgRCxyDh8G3p62yHd9g,2,1,4,1
3kWwbDlhgCoYdGYnsE7uCj,2,1,4,0
2Npr59pcjmeJ1rrE49vjgE,1,0,3,3
6o9AJEcjsj3NpGhZLmzf7a,0,0,2,1
38pcHhYxJEngwMfch685xh,1,1,3,3
5I8V18PYNOKqIHAIwPn0Ea,3,1,1,0
6oFcFqdYGKuwi53SficozY,0,0,2,1
6oFo0OUM6sS2vVeS0kVlI7,1,0,3,3
1h6OFz8gXHF4ibz9InXySs,0,2,2,0
3fCh9DjM8GqDGsS3KIHSss,1,0,3,1
2lkQFIWm664D2fOunpgZYB,0,0,2,3
0zMvwJ23O7vsBTXxrMpwo0,0,3,2,0
5WcsKWlGd4GiACMzD2mGob,0,0,2,1
5hrZ3lIqRP18NFfFOCBHVv,4,3,0,1
3nxMkeajwNVTHmYhloFQcH,0,0,2,0
4Y7c600z0K5GepON5081gN,3,0,1,1
44cQ9DeZFSjUmy2ZJYCSSY,0,0,2,3
2WlIt6rme15jQUbuPPx00V,0,0,2,0
1BBLD1ud5QeAlugtiHUPUn,0,0,2,1
28cQtxqNKZBzXfqrL49ewR,0,0,2,0
2bfY3JVp0JQjjTsCg36Mur,0,0,2,3
43pfwZjgh4ehc12kwgu3Yd,1,0,3,1
1eKf1hCEVQbRDsOIrY0U3M,1,2,3,1
0hO4hmbQhMBv3sbmpGu3Kb,1,2,3,3
6Awc2zkM4zIVENj4mkFaso,3,0,2,1
0Rwl08UX8lNW6Cn8eb068P,1,0,3,1
2svmZybkGXL70xvPZsU9iQ,0,0,2,1
3uDM0TNTc820MLk4vdsHVZ,0,0,2,1
6DHkAyZRyV9Eo0y2I5eh2f,3,0,3,3
7oOPUkvKZERP5MJCiA6HNN,0,0,3,1
5yCYU9HFOGYu6zlzcd9GiM,1,0,3,3
5yDFc5jGvdGD833PjtrknP,1,3,0,0
3Ieg8u8XWbXpAAvKKaeU3q,0,0,2,0
6j7VqKlzbPrqCC1H9llqLc,0,0,2,1
7aoBSmPHwNXYtMVxR9FVOd,1,3,3,1
2rCwnmwGCHStu1P4gCxpl3,3,2,1,0
53dWjYBxCqsp1DGkgGWmAq,1,0,3,1
0zAYNNkYwGYqqXXFfQQmGu,1,0,3,3
6jnlYWmuU2c3jvN0J0bIZV,0,0,2,0
5yyPl3UJbFIkoFg3TUhOM2,0,0,2,3
7bJupkBSXe7vcwIzhciwKY,0,0,2,0
2m0kQjj4ZiP72Zq6qtnK3h,1,0,3,1
537prdNOFwHr8nxsFVI87r,0,0,3,1
3U8xuAx9MhudTq8OBCW1RY,1,2,0,0
3U9IfCDiKlVnPytPlQ3ZJZ,0,0,2,1
6Oi8mqejBaZCxepJT7ulpq,2,1,4,3
3fyxtOFcdmYyvBYOWi6mPF,0,0,2,0
2CIvRVcp8ZdShxXwYW1aE9,0,0,3,1
5O8NTmi6nq47lg0XKHzUZg,1,3,3,1
1Xz4HpjWycDFy5V25Hg4pt,3,1,1,0
5hlHRVCzGIjJyAz4u4ls4a,1,0,3,1
2l8AHrnZIXkjKODsStkF69,0,0,2,0
1jipRUSl2Q9gBZZTEUCcY1,0,0,2,3
6NqXKTLj0wwvaqoFhBsgCq,3,2,1,0
3GkknTSc0Ayr54Pq8unwfv,3,0,1,3
2yQZ2mthJlhZlMdg5yAf80,0,0,2,1
1XGyurS0isZcUnRcilNGYh,0,0,2,0
6xcoPebyM3ovMAxiodcika,0,3,3,1
5Onr7H43jHEkQQMpjAZPcL,3,0,3,1
7LLHsA0fykxdPPmJ0mxr4X,1,0,3,1
2oVwDM6NYD0sy49XKVxQiW,2,1,4,3
4ZDzmEYt23qDf1MAuOe4vR,3,0,3,1
3TKdlZSCITdLsnE7BZh8pi,1,3,0,2
6BELAYggnZYPkzzmveF4FD,0,0,3,3
1KzGeosSDuji40TeFTvsev,1,0,3,1
5pYah9TjBW9s1xjYgG9XRT,2,1,4,1
6ObewuQSNkFe4IjKjb4IPy,3,2,1,1
1etsCcW7jI1OrYUNfnHKWI,0,0,2,0
0NsqCEbWaAeqkUjDejvmmO,3,2,2,1
55A1oAOjZSYxAAWPKLvWRf,1,3,0,3
6OpobFJ7V6goNvcKuZ3XRA,0,0,2,0
0ykQbUg3R8HkdWIAgyZjAS,2,1,4,1
558SfyunbgL9P0LDxtua3c,0,0,3,1
1yLaPrhvlqo53yRAsI8jgs,1,1,3,1
0m6qUdzmGYhw1sUZCRo6lg,1,0,3,3
7KkjTunfXrZoG93el4plID,1,0,3,3
4ZVqDcnzVPvymRbJyT5HBu,2,1,4,3
7uxI3noYpxH4z6mghwoerL,0,0,2,1
4yuRuQDT6Bm42MBWLePGLI,3,1,4,3
0s3hLSHmF9JBS7bNrx1jRd,3,2,1,3
2WLlCAjdiSPubTgmSfX2Gt,0,2,2,1
6xZMdgMwGxBAJ3O9LfWunY,0,0,2,0
0INThvI5gc4WwULe1j5wBg,3,1,1,2
5pUaAo6gOyVPszc76AbbgZ,1,3,3,3
5z6YX4XnUd06mWDQc7rF10,0,2,2,0
2TN7DoTi4YyofJjmisp78b,3,2,1,1
5jkk7zl6aJy5bw8Ccri6CA,3,1,1,1
0s6OlOVBZ9OB4FZaNyz9Ys,3,0,3,1
0hIRzB1QoDGJwiu85tjFBk,0,0,2,0
3gKkWsNiXFksYVeukqcWJb,3,0,3,1
7oR6u4OKtC1EJHEFXlus5P,0,0,2,3
0cBLs5XUPKCp5Bq3BAbIZi,1,1,3,3
0ZcF74nIV5GJi1selp9nVl,1,0,3,1
2um954iMDqf8fot5iNtjMs,0,0,2,0
6Ap1XzVdHAxBHVo1RVGz97,1,0,3,1
6XKbK7rKKn10TGugBV2VcS,1,2,3,1
5ekzrhOW3DwpDTgWmxKz8I,2,1,4,1
1q0kr0k8RsIN2JBzDoT8o0,1,0,3,3
4Upv7m2PCWoRn5Lk6G9Y49,3,2,1,1
7c2NySdyrbnsRcxPvGRAMq,1,0,3,1
4TC0FcakvRS2RWeNXIr7Wc,0,2,2,0
2y1RIsx6dIGhK3Exrq5QQT,3,2,1,0
113bLl5jctdK2FHIt32o6k,3,1,1,1
733AB6gms9vKyMRzfzuU2e,0,0,3,3
7KHHvN63lOHzdcw84QFjMZ,2,1,4,3
46B6HcZpHP2S7TwREQ6ruD,1,0,3,1
3gGhPc6yhl6ffFIuANQbIT,0,0,2,1
0Ie7A2olcJa7J8Akd0wrF5,1,0,3,1
6wypxnAvmv5zYewUX3VFDd,1,0,3,1
5XgMwApqJy2vSp9KplToum,1,0,3,1
1CC2xTLApSOTDVXm74PF0H,0,2,2,0
36MZOdQU8d3UFzdiYWgozI,0,0,2,1
6xAs2K9wJrLOGXY7TFBNsn,0,0,2,1
0Nlbz6Etm3bWe4OCYJ44hi,2,1,4,3
08QN1e5ou2ANfx9AhB88nw,0,0,3,1
7d9E4qERgZgYVtyY4789HJ,4,2,2,1
0a6pVbIB35kRRUAxpHVb8m,1,3,3,1
45Igfm8Ams2nIhcchHMPLk,2,1,4,3
3wWsdGGuCPmB6iwTFkIPnv,1,0,3,1
2LAidQYi4vzoPl6nkqxyCn,3,2,1,1
19LGby5jLYCgto7lrWraWS,3,0,1,0
4bMSRzkuI6jqve4Dw7RcGp,1,3,3,3
6dsr4ikdvm6YbdzXN6Jv5w,2,1,4,0
1a5KsgwZWhOyONCjZB7kPo,1,0,3,1
19OGiH6XKPY08VxJLBNAcf,4,1,1,1
3GzNQyTI1kco9mNLNXHVhA,0,0,2,0
0i4m0jgUSjsE8PQdsP3Zla,2,1,4,3
5pHVJGizchdV0tApncpJjf,4,0,0,3
26eM5zn78mxTPZ7mujiZxj,2,1,4,1
63srbS231H7POG0P719yRi,0,0,2,1
2vEBDxOYuXS3hSsDagxT9z,1,2,1,3
7vqxrGz0lS4p9eXK7LFi6U,0,0,2,0
4wjZS87X6CU0XdkXiJY7lQ,3,2,1,0
73lXf5if6MWVWnsgXhK8bd,0,0,2,0
5xMLflSFj5oFwFkyTnK6wj,0,0,3,3
2ek5KjrttDKD3cTEJYwR6S,3,1,1,3
1OrPBp0pZxsAydGQgoymsG,2,1,4,3
26DmJbxxQMEPq81w0Urx2H,0,0,2,3
687cKQVA11ACUbwSVIdFCx,3,1,1,1
3VyafXBcYfGE0RJdNMFJ03,2,1,4,3
22stjHygANSjOS1mRfpHTS,2,1,4,1
1KSCZNHSG9ad1ewnMKyFY0,4,2,1,1
7tRbTqPDapZlGZfAjOqGNI,0,0,2,1
741EPsTFEY6PFpf7ZqdpcS,1,3,0,0
3WdgW5tsHchmTj2ZE7ftAM,3,0,3,1
5Vk7qSzznTOMW1Ejj3tWr6,1,0,3,1
0G3oCCEkv87x01krG8pAuC,0,0,2,0
4vUBnMUrlm14rpt8XhcJpL,2,1,3,3
73L9J10go7Kf5yKOhCN8YU,0,2,2,1
2DRPhhdqcsurABhrzZUisz,1,0,3,3
5oVfMqZc4IL0InTSJT955E,0,0,3,1
6vCbjgQS8LeEW4darrE4Ai,1,2,3,1
04UXW6Ms6KxgGhILbOcYLg,3,1,3,1
0swqzjRnFoipp0UigjKmOS,0,0,2,1
3DzAy7gmWsEZilRbsLSHpI,3,1,1,3
1urQwgP3Tbhd3oDA9WapA9,3,1,1,1
0UyQk1YM3ZEo3e7NhjNO1i,0,2,1,2
0iI7D3Vqt2r8T22CmtqB4A,2,1,4,2
1UbBKhw6HGXDpjmBm60Se1,1,0,3,1
2Q1ENQHUtdUadOpzy0pCFr,0,0,2,0
60JhLV1heUcljkmpfx7zQ1,1,0,3,1
2xiEEIe7VqeOlGP6yjwq6K,0,0,2,1
4QqvoXyTAtat7SxSVF8HWg,1,1,3,3
082oqUvqNekqWEQnXTGubz,2,1,4,1
36xdRrXlY5PNLKEciOGWTg,0,0,2,1
5ojPMOiVyN3OgdnU7st99B,3,2,1,0
3RRjwk6RIiIHrxkppYoO6n,0,0,2,0
3hFH0Ek05XxuUEgl8hER2B,3,0,1,1
6e3hU8ketxg4E3jRzeIRN2,0,0,3,1
4cJuBP5AtFI1HcuRAnAPJL,0,0,2,0
0AxJEPUG7zawpAE96Tj3ET,1,1,3,3
0dk6hH3XC2Pq2Z1gL1cDib,2,1,4,1
7eIdIoWfAtE5BxfEvSejYJ,0,0,2,1
2xeXLuW9d7i0QSdr7GDuQn,0,0,3,1
6bzIIFd0wCKjvDuDQO96DQ,0,0,2,1
3VxYy6Crp6L286kkZkQbjP,3,2,3,3
1naYvHon52gxZHhlbIhS4R,3,0,3,1
01CLE5sbwJDhyLZbvbtFuJ,0,0,2,1
0269hytbWSlMBWLLbKbEU4,0,0,2,0
3wAV47SWhtNTD55uY1sC5m,3,1,1,1
7JBilRCBO9bGMnyzxLwGpY,0,0,2,1
0AqjMyBqLX3g2EHdHCuXTA,1,0,3,1
5bwnexvD5cm2E7Wl75mQ1x,0,2,2,0
2uicT9SVQ3npfenMTZAjcH,1,0,3,3
12AI2dicWK7YAtmYOYKsag,4,2,0,1
5PRVw5DQSpJ47JTYxB5eLq,2,1,4,1
60cAn5puZpX0W5DS0POfPF,1,0,3,3
4G9WGAZzGHEVasdllxqjFv,0,0,3,1
7lozyelzonSChypzS5dPPb,0,0,2,1
2eLtyhXg1OC3X5rveqPPKp,0,0,2,3
0SbrwwMBAGcWlOVTtaWky8,3,1,1,0
1X4DW4rXv48Wo71rP3vhGL,0,3,2,0
6u61PI0D58YdGNt1ckjWpQ,1,3,3,1
6tYh1PlGOJM7um3FCTUFXE,1,0,3,3
1dC7w5XX6UB7u0HYJHqZTb,3,1,4,3
4cwPYTDYlJVGBCpJcSssrZ,2,1,4,1
5wthy6ufBZrZbflEkgoZo2,0,0,2,3
4cexElUa8dC41ns1YW1pF0,0,0,2,0
0T2t0uLcRJWuvXhiTcfG76,0,0,2,0
3CYPs6dtNVeSaTKSTYvL1d,1,1,3,3
1D5oP4WnuB2CI9cRbMGH7N,3,0,1,0
4Qa6z3YWYWZvtoI8aAmo7k,3,0,3,1
6tkmcHBD6lLol6TTe4MaHd,0,0,3,1
6kqa34UdMHBvR2VOBLSxE0,1,3,0,0
3tN7z9vqhruqfKDRs2sFlr,0,0,2,3
3J94hQqXFN1gy56b3n9UCD,0,0,2,0
2xPgX42LHBaaAdoRg1ivn3,1,0,3,1
5Z6zD6DZbzb9XcQMO99hwg,1,0,3,1
1XeX87KpihnOOYLBLl0JPk,1,3,3,1
3DezKRJtCMa5fBTfyrOi8W,3,1,3,1
1KOwVvC3Msrij7e084yY1d,3,0,3,1
0fC03FdOBaQRcE5gqo3Cwu,1,0,3,1
5wuwToU26QNk86WMNomssk,2,1,3,1
7IR4owtYSsJeMlJa7nzVHY,0,0,3,3
7ITNAAdKmDFMqkNscS5LYx,0,0,2,1
6tXhW3RvKa5md44T7446Tw,0,0,2,3
343ovhRTU15tp5zuNEujNe,1,0,3,1
4u5lA3cr7N33Z3aiPfeSC9,0,2,2,0
2jRJUYd45DH7qC0LLMIr3w,1,0,3,3
4dkhw0B8wrn805DvAKSQwm,3,2,3,1
30Von2ZqdqjCchAx1EZw7o,1,0,3,1
3mLl4AWW0vEIX8zvXGggOa,1,0,3,3
1onVt5DLF37qFW8LS4kSJw,2,1,4,3
3YOTmsDDNbu87ZnZlaXIz0,0,0,2,1
4tkzj544tGv4DwYfqflzw8,1,0,3,3
12ljYgh3Pj8OlMlj0PbHHz,3,2,2,1
2PicC4McqdQNY3wDrPgUhI,1,0,3,1
5AsLYPtIcq0iqguqu8hrdc,4,0,2,0
0UxINZ9R6LuUsU9o016EW3,0,0,2,3
5AaZco2V7LgVbffczbD7kC,0,3,3,1
2DfbCsLQG8bHgBPbBHoH9B,2,1,4,1
0aOLTlzKzVSRcHHXytQL80,0,0,2,1
0bYsT1b741xstgFwe4WoKp,0,0,2,0
3KMelUTc8n0p3pyUSVhcyy,1,0,3,1
66vhWG5gozM820UN8j79hX,3,0,1,3
1IK17AhuYXruOk3Tyz5sae,0,0,2,3
3udUTCId2GHVMGTA3vaff5,1,1,3,3
3htLUEeGSoxHmkQIJLWApv,0,0,3,3
12ieqAh6HVhnRSAsZjol4i,2,1,4,1
1DREAEN2tHaaZIUDPDDMCe,0,0,2,0
5ZaF2vmQAL22TtrCKxGMrt,4,2,1,0
7f3j7yWJzWlgrIHX6H4RPB,1,0,3,3
42WTV9wf8twiHEiX6YLGRL,3,0,2,3
6tA8NsOzIcTlww86NEaiE3,1,2,3,1
0wqSMCdSn1oMOKoXB8SaHT,3,2,1,0
39oaNtdAIOrkUIaVqCz2Z5,1,0,3,1
63ZH57rWGNRrFvRmbey6cV,1,0,3,1
0nOKUnQIMOhq7a7xC29Ln6,2,1,4,3
3hzaA9SCn3dlkLY6GR9MOY,0,0,2,3
3Ws4h8IcE1VJHWebd1Awjo,2,1,4,3
3iDYNMrOLJR4Ycyo4T1BZk,0,2,1,0
0bVO1w0v6bLgPvCM7X2mZC,3,2,1,1
3M20UDuY0y7OmHKcmCysay,2,1,4,3
0EwQzledAlRhMl79C1PnvP,0,0,3,1
1i2AvDjHrb7WyDKSwW07Rn,0,3,2,1
5BO3jlcMn6Do4vFo5tNsc2,2,1,4,3
3cSbggW7ZXIkpm3TJQAa6C,3,2,1,2
6t1mvJzVhYPvGYV2QOc5Ma,2,1,4,1
0l12mc82C96EwP2JDnJNBG,3,0,2,1
6h73Ph4hu3oFlPYbTRKyEK,3,1,1,0
780vC99DmeLqjdqUmVikWe,0,0,2,0
0WMEY4Op0MY7E3pnlItJJ8,2,1,4,3
5jR2lmFzDVVahRlBzuV4HP,0,0,2,0
6TrSoNlSqKpZaQFdauwQqw,0,0,3,1
4rVVkH4MuVWUO6rqVlfYNh,1,0,3,1
7Gucs6xJPHbkrFwgjbih0j,0,0,2,0
4evmZvoDPdFiXXZB0jubOh,1,2,3,3
2aQ3hLHsTG5ssLfOwWdgPN,0,0,2,0
0BT1RPTo2QBVlKMGa3UFMY,0,0,2,1
4rItICvnP7B7aUwhBhOetm,0,0,2,0
5tKTnroxGs1pL2BUMgnVRc,1,0,3,1
2JK2XwhCns1EnC4zT3falc,0,0,2,0
0r9bSJ71Rzr7YJuEUjaP3C,3,1,1,3
6sWf5DkOXL4jVRsPNZIh8P,0,0,2,3
2xHmqy3QJoSL9iOdk9otWT,0,0,3,1
2gKffHSIa7Rz4gqo7O5dDU,1,3,3,3
2gyyOfclYefzuTQ7yugcBn,1,0,3,3
3c6Po97xKNPfm733Zz4s3e,1,0,3,1
1pF5SqpGCz8tHh0MR88Tg4,1,3,0,0
4OpUTz1k1EyM2HLacYsf8l,0,0,2,1
1aUxl2LyWGD4xrQxLA5nfB,0,0,2,1
3NTVmBqHosD9dwZCcqfNUF,2,1,3,3
0NEaL5ls3pfxyKif9EZkVw,0,0,2,0
6Qy0rcKOl9vi3HF8MqEZMK,0,2,2,0
0EZfZSvcxtmqKoEoyMjjRC,2,1,4,1
5wX65EOzonhFeSXf89uM2f,3,2,2,1
1rMc6JsBrfyLx2wgZGofcK,1,0,3,3
2uZfcsHrP8s2UjaGqkCcHH,0,0,2,0
5cmma0QVY6aG5IyJYJcmjK,1,0,3,1
7pqHhx2PTyBCnyXUiREg5z,0,0,2,1
4O7QxNFfdm4GHQ8j4liDvj,0,0,2,1
7gIbk0DSqHJEwIxwPqrtmR,2,1,4,3
1EGxLG89f9uLmR4Kvca5qZ,1,0,3,3
3brIUXtxPhdGjrTUdDfPOF,2,1,4,3
3KDf84Er2i3zV3nsjyAeNc,1,0,3,1
47fyICLSQYd8EyBGcUNWEe,3,2,1,0
1Jmt5uPinNWz8l2AsMpAMq,0,0,2,1
1XUpliD9C3bVme9vTbl631,0,0,2,0
1XVhPuKBj8HMQy7wfZ0xH8,1,3,3,1
7GSXc7dJhGQT1wKMDskVwR,0,0,3,1
2aJwBwRfzk7yRy0ET8oGaT,2,1,4,3
1RNvLhPx2caxx4xaDsTNq3,1,0,3,1
5UV9ppR8qEEq9VenQbsOct,1,0,3,1
25Tai90aOlq82BGovSKtw7,0,0,2,3
77zHPZmGxXiIlR0UMJY2gV,0,0,2,0
2TiIF0XLAIHIA1tKdcQ3s9,0,0,2,1
3y3thO9GCZxsauTac1Hv1s,0,2,2,0
40sw2699toyfUVV9e0zRjm,3,0,3,3
4qZ3qGSX3SdFMuAfKfaTrc,2,1,4,3
4g1xDo8G87lr86iuDdQYvi,3,1,4,2
7G390pdcX00MqOxxju8rOw,0,0,3,1
31DKCxT3bi5mIbv53jyvBn,0,0,1,3
3Xy3jlK5hFBhyoOyVwjMIc,0,0,2,0
3RvYbp6drRsz55qFO7aZYJ,0,0,2,3
5h1y0Ah4mwwCWTSSUbCQSP,1,0,3,3
5ZnAagxm4OdHwbVnXiGMid,2,1,4,1
1VAnb6RrxA6eJiywZYyTWG,0,0,2,0
0dCr81Sdt7dfWVK3LT7Vbx,1,3,3,1
5KxytI88TQvqAjV7X3nJUu,0,0,2,0
2V2eTjrcr4EsBsfgCuTcLe,0,0,2,0
2SQ7A4PRjzF10B47tJJ7Pd,1,3,3,3
